chronID,totalQanswered,totalQpossible,DVRoles_,DVRoles_Freelance,DVRoles_Employee,DVRoles_Hobbyist,DVRoles_Student,DVRoles_Academic,DVRoles_PassiveIncome,DVRoles_PreferNot,YearsDVExperience,YearsWorkExperience,PayCurrency_cleaned,PayAnnual,PayHourly,PDFundAccess,PDFundUse_,PDFundUse_ConferenceRegistration,PDFundUse_ConferenceTravel,PDFundUse_SoftwareLicenses,PDFundUse_Workshops,PDFundUse_Memberships,PDFundUse_Books,PDFundUse_Tuition,PDFundUse_DataLicensing,PDFundUse_Other__,RoleAsFreelance,DVCentralityFreelance,ToolsChoiceFreelance,ToolsUnchoiceProblemsFreelance__,AudienceFreelance_,AudienceFreelance_Public,AudienceFreelance_Analysts,AudienceFreelance_Engineers,AudienceFreelance_Scientists,AudienceFreelance_Medical,AudienceFreelance_ProdProjManagers,AudienceFreelance_PolicyMakers,AudienceFreelance_Execs,AudienceFreelance_Designers,AudienceFreelance_Researchers,AudienceFreelance_Students,AudienceFreelance_Educators,AudienceFreelance_DVEnthusiasts,AudienceFreelance_Self,AudienceFreelance_Other__,RoleAsEmployee,DVCentralityEmployee,ToolsChoiceEmployee,ToolsUnchoiceProblemsEmployee__,AudienceEmployee_,AudienceEmployee_Public,AudienceEmployee_Analysts,AudienceEmployee_Engineers,AudienceEmployee_Scientists,AudienceEmployee_Medical,AudienceEmployee_ProdProjManagers,AudienceEmployee_PolicyMakers,AudienceEmployee_Execs,AudienceEmployee_Designers,AudienceEmployee_Researchers,AudienceEmployee_Students,AudienceEmployee_Educators,AudienceEmployee_DVEnthusiasts,AudienceEmployee_Self,AudienceEmployee_Other__,OrgSector_,OrgSector_Journalism,OrgSector_Public,OrgSector_Private,OrgSector_Nonprofit,OrgSector_HealthMed,OrgSector_IT,OrgSector_Marketing,OrgSector_Finance,OrgSector_Academia,OrgSector_ConsultantMulti,OrgSector_Other__,OrgSize,DVOrgLeadership,AcadArea,AcadDVUse_,AcadDVUse_ShareFindings,AcadDVUse_TeachDV,AcadDVUse_OtherTeaching,AcadDVUse_ResearchTopic,AcadDVUse_Other__,StudentTime,StudentDegreeLevel,StudentDVTaught,StudentDegreeArea__,HobbyTime,HobbyEnjoyment,HobbyPortfolio,HobbyVolunteer,HobbyShareMessages,HobbyBuildSkills,ToolsForDV_,ToolsForDV_ArcGIS,ToolsForDV_D3,ToolsForDV_Angular,ToolsForDV_Datawrapper,ToolsForDV_Excel,ToolsForDV_Flourish,ToolsForDV_ggplot2,ToolsForDV_Gephi,ToolsForDV_GoogleDataStudio,ToolsForDV_Highcharts,ToolsForDV_Illustrator,ToolsForDV_Java,ToolsForDV_Leaflet,ToolsForDV_Mapbox,ToolsForDV_KeplerGL,ToolsForDV_Observable,ToolsForDV_Plotly,ToolsForDV_PowerBI,ToolsForDV_PowerPoint,ToolsForDV_Python,ToolsForDV_QGIS,ToolsForDV_Qlik,ToolsForDV_R,ToolsForDV_React,ToolsForDV_Tableau,ToolsForDV_Vega,ToolsForDV_Vue,ToolsForDV_WebComponents,ToolsForDV_WebGL,ToolsForDV_PenPaper,ToolsForDV_PhysicalMaterials,ToolsForDV_Canvas,ToolsForDV_P5orProcessing,ToolsForDV_Other__,ChartsUsed_,ChartsUsed_Line,ChartsUsed_Bar,ChartsUsed_PieOrDonut,ChartsUsed_Scatterplot,ChartsUsed_Histogram,ChartsUsed_HexbinOrHeatmap,ChartsUsed_Infographic,ChartsUsed_Pictorial,ChartsUsed_Treemap,ChartsUsed_Dendrogram,ChartsUsed_Network,ChartsUsed_ChoroplethMap,ChartsUsed_RasterMap,ChartsUsed_Waffle,ChartsUsed_Flow,ChartsUsed_3D,ChartsUsed_VRorAR,ChartsUsed_BeeSwarm,ChartsUsed_ForceDirected,ChartsUsed_Other__,DVSharingChannels_,DVSharingChannels_EmbeddedInTool,DVSharingChannels_Dashboard,DVSharingChannels_Scrollytelling,DVSharingChannels_StaticWebPage,DVSharingChannels_InteractiveNotebook,DVSharingChannels_DocumentOrReport,DVSharingChannels_Presentations,DVSharingChannels_Email,DVSharingChannels_NewspaperorMagazine,DVSharingChannels_PeerReviewedJournal,DVSharingChannels_PrintedOnPaper,DVSharingChannels_OtherPhysicalMedium,DVSharingChannels_VRorAR,DVSharingChannels_Installation,DVSharingChannels_App,DVSharingChannels_Video,DVSharingChannels_SocialMedia,DVSharingChannels_Other__,TopFrustrationsDV_,TopFrustrationsDV_LackTime,TopFrustrationsDV_LackDesignExpertise,TopFrustrationsDV_LackTechSkill,TopFrustrationsDV_LearningNewToolsEtc,TopFrustrationsDV_AccessingData,TopFrustrationsDV_InfoOverload,TopFrustrationsDV_LackCollaboration,TopFrustrationsDV_LackMentorship,TopFrustrationsDV_LowDataLiteracy,TopFrustrationsDV_DVNotRespected,TopFrustrationsDV_ToolsTechLimits,TopFrustrationsDV_NonVizActivity,TopFrustrationsDV_DataVolume,TopFrustrationsDV_Other__,EntryBarriers__,DVNotUnderstood__,EmployChanged,EmployChangedByCOVID,EmployNewWanted,COVIDNegEffects_,COVIDNegEffects_PositionCut,COVIDNegEffects_PayCutPermanent,COVIDNegEffects_PayCutTemporary,COVIDNegEffects_PayRaiseDeferred,COVIDNegEffects_BenefitsReduced,COVIDNegEffects_No,COVIDNegEffects_Other__,TopDVSkillsToImprove,TopDVSkillsToImprove_Other__,TopMethodsDVEduc_,TopMethodsDVEduc_Books,TopMethodsDVEduc_Workshops,TopMethodsDVEduc_Examples,TopMethodsDVEduc_VideoTutorials,TopMethodsDVEduc_CollaborateWithMoreSkilled,TopMethodsDVEduc_WorkThroughProject,TopMethodsDVEduc_MentororTeach,TopMethodsDVEduc_Podcasts,TopMethodsDVEduc_InPersonFormats,TopMethodsDVEduc_VirtualFormats,TopMethodsDVEduc_Other__,TopIssuesDV_,TopIssuesDV_LackAwarenessOfDVImpact,TopIssuesDV_NoSeatAtTableForDV,TopIssuesDV_DiversityInTech,TopIssuesDV_IncomeInequality,TopIssuesDV_LackDVLiteracy,TopIssuesDV_DesignForDisabilities,TopIssuesDV_LackEducationAccess,TopIssuesDV_AlgorithmicBias,TopIssuesDV_LackEthicalStandards,TopIssuesDV_LackSoftwareLiteracy,TopIssuesDV_Other__,DVGoTos__,Loc1Country,Gender_summarized,RacEthHistUnderrep_,EducLevel,EducUndergradArea_,EducUndergradArea_ArtsHumanities,EducUndergradArea_Business,EducUndergradArea_Education,EducUndergradArea_HealthMed,EducUndergradArea_PublicSocialServices,EducUndergradArea_ScienceMathTech,EducUndergradArea_SocialSciences,EducUndergradArea_TradesPersonalServices,EducUndergradArea_MultiInterdisc,EducUndergradArea_Other__,EducGradArea_,EducGradArea_ArtsHumanities,EducGradArea_Business,EducGradArea_Education,EducGradArea_HealthMed,EducGradArea_PublicSocialServices,EducGradArea_ScienceMathTech,EducGradArea_SocialSciences,EducGradArea_TradesPersonalServices,EducGradArea_MultiInterdisc,EducGradArea_Other__,DVSMembership,minutesInSurvey,surveyCompletionPage,branchingErrors
1665,40,47,1,,Position in an organization with some dataviz job responsibilities,,,,,,5,More than 30,EUR - Euro,"$60,000 - $79,999",I am not compensated on an hourly or project basis,Yes,2,,,,Workshops or training seminars,,,Tuition for graduate coursework,,,,,,,,,,,,,,,,,,,,,,,Engineer,"Data visualization is one of several things I do in my job, but not a primary or secondary focus of my role",We have a set list of tools we’re expected to use for data visualization and this causes no problems,,4,General Public,,,,,,Policy Makers,,,Researchers,,,,Myself,,1,,Public sector (government),,,,,,,,,,500-999 employees,4. Agree,,,,,,,,,,,,,,,,,,9,,,,,Excel,,,,,,,,Leaflet,Mapbox,,Observable,,Power BI,,Python,,,,,Tableau,Vega,,Web Components,,,,,,,8,Line Chart,Bar Chart,,,Histogram,Hexbin/Heatmap,,,Treemap,,Network Diagram,Choropleth Map,,,"Flow Chart (Sankey, DAGRE, Alluvial)",,,,,,4,,Dashboard,,,Interactive notebook,,Presentations,,,,,,,,App,,,,3,,Lack of design expertise,,,Accessing data,,,,,,Technical limitations of the tools,,,,0,,No,No,No,1,,,,,,"No, my compensation and benefits were not negatively affected",,Improving my design skills,,4,,,Examples,Video tutorials,Collaborating with more skilled practitioners,Working through a project,,,,,,2,,,,,Lack of data visualization literacy,,,,,Lack of software literacy,,,Netherlands,Male,No,Bachelor’s degree,1,,Business,,,,,,,,,,,,,,,,,,,,No,14.2,8,
1563,40,47,1,,Position in an organization with some dataviz job responsibilities,,,,,,6–10,16–20,USD - US Dollar,,,Yes,2,,,,Workshops or training seminars,Professional association memberships,,,,,,,,,,,,,,,,,,,,,,,,,Developer,"Data visualization is an important secondary part of my job, but not the primary focus",I’m able to choose my own tools,,4,General Public,,,Scientists,,Product or Project Managers,,Executives,,,,,,,,1,,,,Non-profit,,,,,,,,500-999 employees,1. Strongly Disagree,,,,,,,,,,,,,,,,,,4,,,,,Excel,,,,,,,,,,,,,,,Python,,,R,,Tableau,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,7,,Dashboard,,Static web page,,Document or report,Presentations,Email,,Peer reviewed journal publication,Physical handout or Printed on paper,,,,,,,,3,Lack of time,,,,,,Lack of collaboration,,Low data literacy,,,,,,,data cleaning and decision-making around that,No,No,Yes,1,,,,,,"No, my compensation and benefits were not negatively affected",,Improving my skills with an existing technical tool or library,,4,,Workshops,Examples,,Collaborating with more skilled practitioners,Working through a project,,,,,,3,,,,,Lack of data visualization literacy,,,Algorithmic bias,Lack of ethical standards for visualizing data,,,DVS Slack,United States,Female,No,Master’s (or similar graduate degree),1,,,,,,"Science, Math, and Technology",,,,,1,,Business,,,,,,,,,Yes,7.0,8,
1401,40,47,1,,Position in an organization with some dataviz job responsibilities,,,,,,16–20,21–25,EUR - Euro,,,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scientist,"Data visualization is one of several things I do in my job, but not a primary or secondary focus of my role",I’m able to choose my own tools,,4,,,,Scientists,,,Policy Makers,,,,,,Other Data Visualization Enthusiasts,Myself,,1,,,,,,,,,,Consultant (therefore multiple areas),,20-99 employees,4. Agree,,,,,,,,,,,,,,,,,,5,,,,,Excel,,ggplot2,,,,Illustrator,,,,,,,,,,,,R,,,,Vue,,,,,,,,15,Line Chart,Bar Chart,Pie Chart/Donut Chart,Scatterplot,Histogram,Hexbin/Heatmap,Infographic,,Treemap,Dendrogram,Network Diagram,Choropleth Map,,Waffle Chart,"Flow Chart (Sankey, DAGRE, Alluvial)",3D Chart,,,Force-Directed Graph,,5,Embedded in a tool,Dashboard,Scrollytelling,Static web page,,,,,,,,,,,App,,,,2,Lack of time,,,,,Information overload,,,,,,,,,,,No,No,No,1,,,,,,"No, my compensation and benefits were not negatively affected",,Improving my design skills,,1,,,Examples,,,,,,,,,1,,,,,,Designing for disabilities,,,,,,hadley,Greece,Male,No,Master’s (or similar graduate degree),1,,,,,,"Science, Math, and Technology",,,,,1,,,,,,"Science, Math, and Technology",,,,,I don’t know,7.2,8,
1395,40,47,2,,,,Student in a degree program at a college or university,Academic/Teacher,,,3,5,EUR - Euro,"$20,000 - $39,999",$30 - $44,No,3,Conference registration,,Data visualization software licenses,,,,,Data licensing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Social Sciences,2,Communication of research findings,Teaching data visualization as a course topic,,,,Full time,PhD/Doctorate,No,,,,,,,,4,,D3.js,,,,,ggplot2,,,,,,,,,,,,,Python,,,,,Tableau,,,,,,,,,,9,Line Chart,Bar Chart,Pie Chart/Donut Chart,,Histogram,,Infographic,,Treemap,,Network Diagram,Choropleth Map,,,,,,,Force-Directed Graph,,5,,Dashboard,,Static web page,Interactive notebook,,,,,Peer reviewed journal publication,,,,,App,,,,3,,Lack of design expertise,Lack of technical skill,,,Information overload,,,,,,,,,0,,No,No,No,1,,,,,,"No, my compensation and benefits were not negatively affected",,Improving my data skills,,3,,Workshops,,,Collaborating with more skilled practitioners,,Mentoring/teaching others,,,,,4,Lack of awareness of the impact of dataviz,,,,Lack of data visualization literacy,,Lack of access to education,,Lack of ethical standards for visualizing data,,,,France,Male,No,Master’s (or similar graduate degree),1,,,,,,,Social Sciences,,,,1,,,,,,,Social Sciences,,,,No,39.0,8,
1332,40,47,1,,Position in an organization with some dataviz job responsibilities,,,,,,2,6–10,HKD - Hong Kong Dollar,"$80,000 - $99,999",I am not compensated on an hourly or project basis,No,4,Conference registration,,Data visualization software licenses,Workshops or training seminars,Professional association memberships,,,,,,,,,,,,,,,,,,,,,,,,,None of these describes my role,"Data visualization is one of several things I do in my job, but not a primary or secondary focus of my role",I’m able to choose my own tools,,1,,,,,,,,Executives,,,,,,,,1,,,,,,,,,,Consultant (therefore multiple areas),,20-99 employees,4. Agree,,,,,,,,,,,,,,,,,,4,,,,,Excel,,,,Google Data Studio,,,,,,,,,,PowerPoint,,,,,,,,,,,,,,,gsheet,3,Line Chart,Bar Chart,,Scatterplot,,,,,,,,,,,,,,,,,2,,Dashboard,,,,,Presentations,,,,,,,,,,,,3,Lack of time,,Lack of technical skill,,,Information overload,,,,,,,,,0,,No,No,No,1,,,,,,"No, my compensation and benefits were not negatively affected",,Improving my data skills,,7,Books,Workshops,Examples,Video tutorials,Collaborating with more skilled practitioners,Working through a project,Mentoring/teaching others,,,,,0,,,,,,,,,,,,,China,Female,,Bachelor’s degree,1,,Business,,,,,,,,,,,,,,,,,,,,Yes,11.6,8,
1030,40,47,1,,Position in an organization with some dataviz job responsibilities,,,,,,11–15,16–20,USD - US Dollar,"$200,000 - $219,999",,Yes,3,Conference registration,Conference travel and lodging,,,,Professional books,,,,,,,,,,,,,,,,,,,,,,,,"Leadership (Manager, Director, VP, etc.)","Data visualization is an important secondary part of my job, but not the primary focus",I’m able to choose my own tools,,3,,,Engineers,,,Product or Project Managers,,Executives,,,,,,,,1,,,Private sector,,,,,,,,,,4. Agree,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,Tableau,,,,,,,,,,6,Line Chart,Bar Chart,,Scatterplot,Histogram,Hexbin/Heatmap,,,,,,Choropleth Map,,,,,,,,,3,Embedded in a tool,,,,Interactive notebook,Document or report,,,,,,,,,,,,,3,,,,,,,,,,,,Too much effort spent on non-viz activity,Data volume,Lack of basic things like spell check,,,Yes,No,No,1,,,,,,"No, my compensation and benefits were not negatively affected",,I don’t feel I need to improve my data visualization skills currently,,4,Books,,Examples,Video tutorials,,,Mentoring/teaching others,,,,,4,,,,,Lack of data visualization literacy,,,Algorithmic bias,Lack of ethical standards for visualizing data,,Lack of statistical rigor (or any statistics),,United States,Male,No,"Doctoral degree (e.g., PhD, EdD, PsyD)",1,,,,,,"Science, Math, and Technology",,,,,1,,,,,,"Science, Math, and Technology",,,,,No,16.6,8,
1004,40,47,1,,Position in an organization with some dataviz job responsibilities,,,,,,5,11–15,EUR - Euro,"$40,000 - $59,999",,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Designer,"Data visualization is an important secondary part of my job, but not the primary focus",We have a set list of tools we’re expected to use for data visualization and this causes no problems,,6,General Public,,Engineers,Scientists,,,Policy Makers,Executives,,,,,,Myself,,3,Journalism,Public sector (government),,Non-profit,,,,,,,,100-499 employees,4. Agree,,,,,,,,,,,,,,,,,,5,,,,Datawrapper,Excel,,,,,,Illustrator,,,,,,,,,,,,R,,,,,,,,,,,23degrees,10,Line Chart,Bar Chart,Pie Chart/Donut Chart,Scatterplot,,Hexbin/Heatmap,Infographic,Pictorial Visualization,Treemap,,,Choropleth Map,,,"Flow Chart (Sankey, DAGRE, Alluvial)",,,,,,5,,,,Static web page,,Document or report,,,Newspaper or magazine,,Physical handout or Printed on paper,,,,,,Social media,,3,,,,,Accessing data,,,,Low data literacy,Not enough respect for dataviz,,,,,0,,No,No,No,1,,,,,,"No, my compensation and benefits were not negatively affected",,Improving my skills with an existing technical tool or library,,3,,,Examples,Video tutorials,,Working through a project,,,,,,3,Lack of awareness of the impact of dataviz,Data visualization not having a “seat at the table”,,,Lack of data visualization literacy,,,,,,,,Germany,Male,No,Bachelor’s degree,2,Arts and Humanities,Business,,,,,,,,,,,,,,,,,,,,No,13.3,8,
999,40,47,1,,Position in an organization with some dataviz job responsibilities,,,,,,2,2,INR - Indian Rupee,,,No,2,,,,Workshops or training seminars,,,,Data licensing,,,,,,,,,,,,,,,,,,,,,,Analyst,"Data visualization is one of several things I do in my job, but not a primary or secondary focus of my role",I’m able to choose my own tools,,3,,,,,,Product or Project Managers,,Executives,Designers,,,,,,,3,,,Private sector,,,Information technology,,Finance,,,,Don’t know,4. Agree,,,,,,,,,,,,,,,,,,2,,,,,,,,,,Highcharts,,,,,,,,,,,,,,,Tableau,,,,,,,,,,5,Line Chart,Bar Chart,Pie Chart/Donut Chart,,,,,,Treemap,,,,,Waffle Chart,,,,,,,1,,Dashboard,,,,,,,,,,,,,,,,,3,,,,,,Information overload,Lack of collaboration,,,,,Too much effort spent on non-viz activity,,,0,,No,No,Yes,1,,,,,,"No, my compensation and benefits were not negatively affected",,Improving my data skills,,2,,Workshops,Examples,,,,,,,,,3,Lack of awareness of the impact of dataviz,,,,Lack of data visualization literacy,,,Algorithmic bias,,,,,India,Male,No,Bachelor’s degree,1,,,,,,"Science, Math, and Technology",,,,,,,,,,,,,,,,Yes,7.9,8,
945,40,47,1,,Position in an organization with some dataviz job responsibilities,,,,,,2,5,GBP - British Pound,"$40,000 - $59,999",,No,3,Conference registration,,,Workshops or training seminars,,Professional books,,,,,,,,,,,,,,,,,,,,,,,,Analyst,"Data visualization is an important secondary part of my job, but not the primary focus",We have a set list of tools we’re expected to use for data visualization and this causes no problems,,6,,Analysts,,,,Product or Project Managers,Policy Makers,Executives,,,,,Other Data Visualization Enthusiasts,Myself,,1,,,,Non-profit,,,,,,,,"1,000+ employees",4. Agree,,,,,,,,,,,,,,,,,,3,,,,,Excel,,,,,,,,,,,,,,PowerPoint,,,,,,Tableau,,,,,,,,,,6,Line Chart,Bar Chart,,Scatterplot,Histogram,Hexbin/Heatmap,,,Treemap,,,,,,,,,,,,5,Embedded in a tool,Dashboard,,,,Document or report,Presentations,Email,,,,,,,,,,,3,,,Lack of technical skill,,,,,,Low data literacy,,,Too much effort spent on non-viz activity,,,0,,No,,,1,,,,,,"No, my compensation and benefits were not negatively affected",,Improving my skills with an existing technical tool or library,,5,Books,Workshops,,Video tutorials,,Working through a project,,,,Virtual formats,,3,,Data visualization not having a “seat at the table”,Diversity in tech,,Lack of data visualization literacy,,,,,,,,United Kingdom,Female,No,Bachelor’s degree,1,,,,,,"Science, Math, and Technology",,,,,,,,,,,,,,,,No,5.6,8,
886,40,47,1,,,Non-compensated data visualization hobbyist,,,,,Less than 1 year,11–15,NZD - New Zealand Dollar,"$80,000 - $99,999",I am not compensated on an hourly or project basis,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 or less,Very True of Me,Very Untrue of Me,Very Untrue of Me,Very Untrue of Me,True of me,3,,,,,Excel,,,,,,,,,,,,,Power BI,,,,,,,,,,,,Pen & paper,,,,,4,Line Chart,Bar Chart,,,,,,,Treemap,,,,,,"Flow Chart (Sankey, DAGRE, Alluvial)",,,,,,4,,Dashboard,,,,Document or report,Presentations,Email,,,,,,,,,,,3,Lack of time,,,,,,,Lack of mentorship,Low data literacy,,,,,,"I have not attempted to do dataviz professionally, but I need to do it as part of my role and do it at a level that meets high standards",Data wrangling and modelling is a major effort,No,,Yes,3,,,"Yes, I took a temporary pay cut","Yes, a pay increase I was expecting was deferred",,,Pay increased after lay offs,Improving my data skills,,4,,,Examples,Video tutorials,Collaborating with more skilled practitioners,Working through a project,,,,,,2,,,,,,,,,,Lack of software literacy,It is expected that any designer and any data analyst will have strong dataviz skills,,New Zealand,Female,,Master’s (or similar graduate degree),1,,,,,,"Science, Math, and Technology",,,,,1,,,,,,"Science, Math, and Technology",,,,,No,23.7,8,
717,40,47,1,,Position in an organization with some dataviz job responsibilities,,,,,,6–10,21–25,USD - US Dollar,"$120,000 - $139,999",,No,5,Conference registration,Conference travel and lodging,,,Professional association memberships,Professional books,Tuition for graduate coursework,,,,,,,,,,,,,,,,,,,,,,,"Leadership (Manager, Director, VP, etc.)","Data visualization is one of several things I do in my job, but not a primary or secondary focus of my role",I’m able to choose my own tools,,3,General Public,,,,,,Policy Makers,,,,,Educators,,,,1,,Public sector (government),,,,,,,,,,"1,000+ employees",4. Agree,,,,,,,,,,,,,,,,,,7,,,,,Excel,,ggplot2,,,,,,,,,,,Power BI,PowerPoint,,,,R,,Tableau,,,,,Pen & paper,,,,,6,Line Chart,Bar Chart,,Scatterplot,Histogram,,Infographic,,,,Network Diagram,,,,,,,,,,4,,,,Static web page,Interactive notebook,Document or report,Presentations,,,,,,,,,,,,2,Lack of time,,,,,,,,,,Technical limitations of the tools,,,,,,No,No,No,1,,,,,,"No, my compensation and benefits were not negatively affected",,Improving my skills with an existing technical tool or library,,4,Books,Workshops,,Video tutorials,Collaborating with more skilled practitioners,,,,,,,3,,,,Income inequality,,,,Algorithmic bias,Lack of ethical standards for visualizing data,,,,United States,Male,No,"Doctoral degree (e.g., PhD, EdD, PsyD)",1,,,Education,,,,,,,,1,,,Education,,,,,,,,No,6.0,8,
696,40,47,1,,Position in an organization with some dataviz job responsibilities,,,,,,5,4,USD - US Dollar,"$140,000 - $159,999",,Yes,2,,,Data visualization software licenses,,,Professional books,,,,,,,,,,,,,,,,,,,,,,,,Engineer,Data visualization is the primary focus of my job,We have a set list of tools we’re expected to use for data visualization and this causes no problems,,1,,Analysts,,,,,,,,,,,,,,1,,,Private sector,,,,,,,,,"1,000+ employees",3. Neither Agree nor Disagree,,,,,,,,,,,,,,,,,,7,,D3.js,,,,,,,,,,,,Mapbox,kepler.gl,Observable,,,,,,,,React,,,,,WebGL,Pen & paper,,,,,5,Line Chart,Bar Chart,,Scatterplot,,,,,Treemap,,,,,Waffle Chart,,,,,,,2,,Dashboard,,,,,,,,,,,,,App,,,,2,Lack of time,,,,,,Lack of collaboration,,,,,,,,0,,Yes,Yes,No,1,,,,,,"No, my compensation and benefits were not negatively affected",,Improving my skills with an existing technical tool or library,,3,Books,,Examples,,,Working through a project,,,,,,1,,,,,Lack of data visualization literacy,,,,,,,,United States,Male,"Yes, and I would like to specify:",Bachelor’s degree,1,,,,,,,,,,Economics,,,,,,,,,,,,Yes,8.3,8,
681,40,47,1,,Position in an organization with some dataviz job responsibilities,,,,,,11–15,11–15,USD - US Dollar,"$100,000 - $119,999",,Yes,4,Conference registration,Conference travel and lodging,,Workshops or training seminars,Professional association memberships,,,,,,,,,,,,,,,,,,,,,,,,,None of these describes my role,"Data visualization is an important secondary part of my job, but not the primary focus",We have a set list of tools we’re expected to use for data visualization and this causes no problems,,3,General Public,,,,,,Policy Makers,,,,,Educators,,,,1,,,,,,,,,,,K-12 education (not what I consider academia),"1,000+ employees",4. Agree,,,,,,,,,,,,,,,,,,2,,,,,Excel,,,,,,,,,,,,,,,,,,,,Tableau,,,,,,,,,,7,Line Chart,Bar Chart,Pie Chart/Donut Chart,Scatterplot,Histogram,,,,Treemap,,,,,Waffle Chart,,,,,,,3,,Dashboard,,,,Document or report,Presentations,,,,,,,,,,,,2,Lack of time,,,,,Information overload,,,,,,,,,,importance of the visual selected to convey information,No,,No,1,,,,,,"No, my compensation and benefits were not negatively affected",,,,2,,,,Video tutorials,Collaborating with more skilled practitioners,,,,,,,2,Lack of awareness of the impact of dataviz,,,,Lack of data visualization literacy,,,,,,,,United States,Female,No,Master’s (or similar graduate degree),1,,,,,,,,,,economics and personal finance,1,,,Education,,,,,,,,No,10.3,8,
379,40,47,1,,Position in an organization with some dataviz job responsibilities,,,,,,1,11–15,USD - US Dollar,"$80,000 - $99,999",,Yes,3,,,,Workshops or training seminars,Professional association memberships,Professional books,,,,,,,,,,,,,,,,,,,,,,,,Analyst,Data visualization is the primary focus of my job,We have a set list of tools we’re expected to use for data visualization and this causes no problems,,3,,Analysts,,,,Product or Project Managers,,Executives,,,,,,,,1,,,,,,,,Finance,,,,"1,000+ employees",4. Agree,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,Tableau,,,,,,,,,,4,Line Chart,Bar Chart,Pie Chart/Donut Chart,,,,,,Treemap,,,,,,,,,,,,1,,Dashboard,,,,,,,,,,,,,,,,,2,,,Lack of technical skill,Learning new tools/approaches,,,,,,,,,,,0,,No,No,No,1,,,,,,"No, my compensation and benefits were not negatively affected",,Improving my skills with an existing technical tool or library,,6,Books,,,Video tutorials,Collaborating with more skilled practitioners,Working through a project,Mentoring/teaching others,Podcasts,,,,3,Lack of awareness of the impact of dataviz,,,,Lack of data visualization literacy,,,,Lack of ethical standards for visualizing data,,,,Australia,Female,Yes (opting not to specify),Bachelor’s degree,1,Arts and Humanities,,,,,,,,,,,,,,,,,,,,,Yes,9.8,8,
170,40,47,1,,Position in an organization with some dataviz job responsibilities,,,,,,16–20,16–20,USD - US Dollar,"$240,000 or more",I am not compensated on an hourly or project basis,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Leadership (Manager, Director, VP, etc.)","Data visualization is one of several things I do in my job, but not a primary or secondary focus of my role",I’m able to choose my own tools,,7,General Public,,Engineers,,,,,Executives,Designers,Researchers,,Educators,,Myself,,1,,,,,,,,,,Consultant (therefore multiple areas),,500-999 employees,3. Neither Agree nor Disagree,,,,,,,,,,,,,,,,,,10,,D3.js,,,Excel,,,,,,,,,,,Observable,,Power BI,,Python,,,,,,Vega,,,,Pen & paper,Physical materials (other than pen and paper),Canvas,P5/Processing,,6,Line Chart,Bar Chart,,Scatterplot,Histogram,,,,,,Network Diagram,,,,,,,,Force-Directed Graph,,8,,Dashboard,,Static web page,Interactive notebook,Document or report,Presentations,Email,,,Physical handout or Printed on paper,,,,,,,Slack,0,,,,,,,,,,,,,,,,uncertainty,No,,Yes,1,,,"Yes, I took a temporary pay cut",,,,,Other (please specify),Learning new concepts/techniques,5,Books,,Examples,,Collaborating with more skilled practitioners,Working through a project,Mentoring/teaching others,,,,,3,,,Diversity in tech,,Lack of data visualization literacy,Designing for disabilities,,,,,,,United States,Male,No,"Doctoral degree (e.g., PhD, EdD, PsyD)",1,,,,,,"Science, Math, and Technology",,,,,1,,,,,,"Science, Math, and Technology",,,,,I don’t know,10.8,8,
30,40,47,1,,Position in an organization with some dataviz job responsibilities,,,,,,6–10,6–10,GBP - British Pound,"$40,000 - $59,999",$45 - $59,Yes,1,Conference registration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Engineer,Data visualization is the primary focus of my job,I’m able to choose my own tools,,1,General Public,,,,,,,,,,,,,,,1,Journalism,,,,,,,,,,,"1,000+ employees",5. Strongly Agree,,,,,,,,,,,,,,,,,,2,,D3.js,,,,,,,,,,,,,,,,,,,,,,React,,,,,,,,,,,2,Line Chart,,,,,,Infographic,,,,,,,,,,,,,,2,,,Scrollytelling,Static web page,,,,,,,,,,,,,,,1,,Lack of design expertise,,,,,,,,,,,,,,,No,,No,1,,,,,,"No, my compensation and benefits were not negatively affected",,I don’t feel I need to improve my data visualization skills currently,,4,Books,,,Video tutorials,,Working through a project,Mentoring/teaching others,,,,,3,,,Diversity in tech,,,Designing for disabilities,,Algorithmic bias,,,,,United Kingdom,Female,No,Master’s (or similar graduate degree),1,,,,,,"Science, Math, and Technology",,,,,2,Arts and Humanities,,,,,"Science, Math, and Technology",,,,,No,13.0,8,
